gene	B10	B11	B12	B1	B2	B3	B4	B5	B6	B7	B8	B9
ENSMUSG00000079525.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095588.1	37	48	38	37	75	42	43	46	39	25	34	31
ENSMUSG00000102929.1	0	0	0	0	1	0	3	0	0	0	0	0
ENSMUSG00000093651.1	4	7	5	8	18	11	13	8	13	8	7	13
ENSMUSG00000118116.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106174.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000077022.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009216.7	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000025279.7	0	0	0	0	0	0	1	1	1	0	1	0
ENSMUSG00000029254.16	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100426.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116662.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091268.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065080.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087510.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110914.1	0	2	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000080544.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076906.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070056.6	7	7	14	39	38	57	40	27	43	22	23	23
ENSMUSG00000114279.1	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000064964.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098234.7	529	602	294	610	632	443	656	593	505	191	284	265
ENSMUSG00000112342.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022536.14	1014	1106	1025	1501	1666	1896	1512	1155	1504	639	1091	1107
ENSMUSG00000085127.1	1	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000020723.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108704.1	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031447.7	4956	5085	4860	6551	7857	7512	6342	5486	7395	4040	6650	7143
ENSMUSG00000096780.7	223	205	187	314	223	189	219	145	149	162	223	169
ENSMUSG00000095615.1	0	0	0	0	0	1	0	0	0	0	2	0
ENSMUSG00000024088.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067610.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046518.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083673.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049044.16	433	525	509	820	961	1074	721	582	931	523	913	941
ENSMUSG00000106201.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115471.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020546.14	139	159	178	196	208	265	206	150	201	91	202	203
ENSMUSG00000116809.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065227.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051860.13	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104867.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020114.12	649	672	766	846	996	1446	898	727	1137	385	750	803
ENSMUSG00000098744.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113088.1	1	13	12	6	1	12	7	7	11	3	11	7
ENSMUSG00000114306.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102364.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109330.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094424.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025280.8	161	116	159	203	211	242	185	147	210	92	168	197
ENSMUSG00000053216.15	0	0	0	0	0	0	0	4	1	0	0	0
ENSMUSG00000112852.1	19	33	33	53	63	84	46	29	49	20	45	46
ENSMUSG00000107996.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028435.8	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026409.14	80	108	54	121	85	110	131	84	124	55	146	107
ENSMUSG00000082482.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031957.6	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000021469.9	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083700.1	0	0	0	2	0	0	0	1	0	0	0	0
ENSMUSG00000105010.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117435.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062608.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110469.1	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000105493.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062116.10	65	61	32	56	72	59	87	86	74	59	72	68
ENSMUSG00000081317.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039542.16	177	199	213	228	242	358	217	144	263	120	272	285
ENSMUSG00000065737.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024598.9	0	0	0	1	1	0	0	0	0	0	0	1
ENSMUSG00000045690.8	38	38	44	43	42	63	45	43	52	21	31	46
ENSMUSG00000086949.1	14	24	21	28	25	27	12	24	22	3	3	2
ENSMUSG00000113115.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091805.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101173.1	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000048874.15	554	576	699	657	659	965	737	514	846	403	680	768
ENSMUSG00000113598.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111661.1	1	2	3	6	2	4	5	0	2	2	0	0
ENSMUSG00000063800.5	501	498	355	782	678	609	924	808	605	192	288	281
ENSMUSG00000084446.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000016520.7	51	80	86	102	107	143	87	61	133	54	87	97
ENSMUSG00000100008.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094934.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060126.14	17960	18906	12968	19232	20967	15224	22732	18746	18645	11395	15663	15820
ENSMUSG00000028018.15	227	255	225	274	285	301	322	215	258	101	138	158
ENSMUSG00000116244.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017832.2	4	2	1	0	2	1	8	3	3	3	1	1
ENSMUSG00000025533.15	409	453	389	483	607	514	637	540	612	352	512	509
ENSMUSG00000089029.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098299.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105520.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040205.8	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000001763.14	1	1	2	1	2	2	1	1	2	0	0	0
ENSMUSG00000114790.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075150.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079470.8	100	92	89	141	123	201	92	96	100	44	113	110
ENSMUSG00000026028.12	404	482	551	726	738	1028	704	504	762	337	685	699
ENSMUSG00000099517.2	1	4	0	2	6	9	2	2	8	3	1	2
ENSMUSG00000040387.16	3	3	2	1	0	3	0	3	0	3	1	3
ENSMUSG00000074826.10	473	425	305	550	611	478	499	404	542	250	432	364
ENSMUSG00000103137.1	0	0	2	0	0	0	1	1	0	0	0	0
ENSMUSG00000101200.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113625.1	23	28	27	33	37	26	26	23	32	29	15	24
ENSMUSG00000087575.7	19	11	5	8	6	8	4	11	5	15	9	11
ENSMUSG00000083255.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029838.11	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006289.14	581	515	408	610	569	488	619	521	437	235	350	354
ENSMUSG00000093743.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118208.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039670.2	92	99	78	74	85	43	104	71	61	49	46	55
ENSMUSG00000028911.16	377	358	459	582	720	723	558	431	641	229	369	418
ENSMUSG00000106266.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101683.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021553.14	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046463.5	1	4	4	9	3	6	6	8	8	2	7	9
ENSMUSG00000098326.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051439.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116754.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086384.1	0	1	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000028069.16	191	254	322	356	509	503	349	294	536	116	190	223
ENSMUSG00000059383.14	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087602.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015189.12	698	697	664	907	837	912	772	646	793	396	753	779
ENSMUSG00000027848.12	25	40	27	38	37	36	90	86	142	4	23	22
ENSMUSG00000080636.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043333.12	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000032443.17	2	2	2	3	0	2	1	3	5	1	2	1
ENSMUSG00000096872.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028017.7	26	19	24	11	9	16	21	15	22	8	8	10
ENSMUSG00000112434.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109395.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100492.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031539.6	149	132	150	163	168	207	291	218	333	105	173	200
ENSMUSG00000026921.19	294	310	204	425	558	320	317	287	338	164	205	189
ENSMUSG00000054568.7	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000038738.15	11	10	11	5	4	4	54	29	42	3	3	7
ENSMUSG00000048701.13	104	136	194	171	198	364	156	161	227	96	186	186
ENSMUSG00000094489.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101710.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071340.2	0	0	0	1	0	0	1	0	0	0	4	0
ENSMUSG00000110980.1	13	9	9	13	14	5	19	6	18	13	17	21
ENSMUSG00000117017.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018999.14	377	420	394	654	598	775	630	465	573	366	585	598
ENSMUSG00000057697.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105075.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079173.11	1	1	4	2	7	5	2	1	2	1	4	2
ENSMUSG00000115563.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067702.5	0	0	0	0	0	2	0	2	0	0	0	0
ENSMUSG00000002949.15	362	340	353	422	568	543	449	320	420	179	257	316
ENSMUSG00000088348.1	33	36	38	31	37	45	31	31	34	10	26	31
ENSMUSG00000065319.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104959.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086411.1	3	2	2	0	0	0	2	3	1	0	1	0
ENSMUSG00000018567.14	1934	1731	1475	1997	2218	1884	2579	2154	2467	1620	2469	2536
ENSMUSG00000032494.12	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098836.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046711.16	1520	1994	2422	3709	5684	5628	2556	1917	3948	1132	2151	2293
ENSMUSG00000028530.14	429	470	604	492	603	795	649	551	924	324	498	612
ENSMUSG00000113060.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086894.2	35	35	53	47	29	53	44	27	47	18	48	48
ENSMUSG00000084028.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109422.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000102456.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094516.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043384.15	28	18	32	19	43	45	41	20	43	30	48	68
ENSMUSG00000112944.1	0	0	0	3	1	0	0	0	0	0	1	0
ENSMUSG00000082574.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024982.10	562	697	660	1036	1088	1198	1286	1090	1450	258	546	525
ENSMUSG00000035860.9	2	1	0	0	0	1	0	2	3	0	0	1
ENSMUSG00000105102.1	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038357.10	1	0	2	1	0	0	0	0	0	0	0	1
ENSMUSG00000094999.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044081.7	3	11	8	7	4	16	9	6	6	5	11	4
ENSMUSG00000117527.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087157.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105585.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024207.8	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081409.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080071.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064491.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000113207.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086921.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076433.4	0	3	3	2	5	6	2	2	3	0	4	3
ENSMUSG00000022307.16	292	330	256	482	413	450	722	614	638	183	396	310
ENSMUSG00000108231.1	2	5	2	9	6	5	6	6	7	3	5	2
ENSMUSG00000101265.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031639.12	29	39	40	59	43	66	253	169	305	45	91	89
ENSMUSG00000046330.10	4728	5778	3729	6509	8819	5888	4731	4179	4821	3149	4210	4325
ENSMUSG00000095142.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111753.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037824.6	306	335	393	501	552	619	389	328	477	145	305	342
ENSMUSG00000082601.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022992.17	516	617	635	759	980	911	820	580	796	431	685	674
ENSMUSG00000042529.14	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033882.15	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116336.1	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000072596.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029076.14	1707	1669	1264	1934	2141	1678	2820	2377	2393	1247	1822	1755
ENSMUSG00000104394.2	12	10	15	21	12	22	13	13	21	6	13	8
ENSMUSG00000079562.7	645	652	751	902	1178	1178	915	734	1140	500	777	856
ENSMUSG00000105612.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018040.9	1098	1145	1009	1713	2113	1946	1942	1550	1748	652	1089	1101
ENSMUSG00000098271.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114882.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099609.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090706.1	76	92	69	114	82	104	211	152	151	36	83	67
ENSMUSG00000045929.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112499.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089095.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113717.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083347.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085730.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027086.16	76	76	73	99	97	120	100	72	98	52	84	90
ENSMUSG00000108741.1	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000087667.8	0	0	0	0	0	0	5	0	2	1	1	0
ENSMUSG00000099583.2	0	8	2	0	0	0	1	5	1	2	4	0
ENSMUSG00000093835.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081893.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005514.14	447	538	570	988	1099	1185	782	582	973	595	907	1051
ENSMUSG00000053914.9	0	2	0	0	2	0	4	0	1	0	0	0
ENSMUSG00000106358.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101775.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067767.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098418.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072623.6	427	381	293	213	193	197	298	219	177	122	198	207
ENSMUSG00000014846.12	3	2	1	4	6	4	2	8	7	2	3	5
ENSMUSG00000116846.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020368.15	6518	6744	7499	8897	10051	12799	7219	5436	8096	5115	9713	10321
ENSMUSG00000032796.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080728.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109004.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102038.1	0	1	0	2	0	1	1	3	1	1	2	0
ENSMUSG00000096964.1	1	1	1	0	0	0	1	0	0	4	2	0
ENSMUSG00000025736.15	798	760	881	1093	1538	1317	1238	987	1392	600	1045	1146
ENSMUSG00000097080.8	158	174	129	137	145	139	160	117	139	74	111	114
ENSMUSG00000112526.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037379.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063447.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077180.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107550.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109487.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094461.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101802.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099610.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045364.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117109.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083857.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100584.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040158.12	194	191	179	311	367	311	281	214	334	205	300	354
ENSMUSG00000110023.1	0	0	1	0	0	0	0	0	0	0	2	0
ENSMUSG00000105167.1	12	8	5	2	2	4	4	2	1	4	1	1
ENSMUSG00000081920.2	0	1	2	3	1	2	2	6	4	0	1	0
ENSMUSG00000090141.1	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000085285.1	2	1	0	3	0	1	0	0	0	0	0	1
ENSMUSG00000104931.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098928.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051048.17	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095773.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086503.4	0	1	0	0	0	1	1	0	3	0	1	1
ENSMUSG00000053291.15	5	8	6	9	7	8	6	8	7	3	5	12
ENSMUSG00000113152.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059586.10	593	548	429	684	686	620	819	597	626	288	428	412
ENSMUSG00000108296.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086986.3	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000003575.13	88	124	138	129	150	199	148	118	187	73	116	137
ENSMUSG00000109514.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084000.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041044.9	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000102548.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037406.7	2	1	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000058981.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100611.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056115.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093270.1	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094608.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082666.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054426.11	44	29	33	40	66	49	63	53	84	41	55	56
ENSMUSG00000079144.7	115	143	105	133	148	134	225	137	181	75	112	124
ENSMUSG00000078881.10	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117619.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087249.1	559	653	351	756	726	533	821	688	449	194	384	363
ENSMUSG00000028593.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085312.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105677.1	4	4	0	2	1	1	4	0	2	0	0	3
ENSMUSG00000103740.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059244.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101357.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108323.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043008.9	0	0	0	0	0	0	1	0	0	0	0	1
ENSMUSG00000088441.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111845.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081475.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017843.14	1035	1000	1015	2096	2111	2596	2003	1538	2084	567	1054	1133
ENSMUSG00000095234.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027428.9	146	160	118	174	171	152	209	166	162	104	136	134
ENSMUSG00000085795.8	109	154	208	133	157	206	214	145	255	107	147	138
ENSMUSG00000115090.1	25	22	26	28	33	45	35	15	23	17	35	40
ENSMUSG00000034255.17	105	140	120	100	139	141	217	182	185	90	135	182
ENSMUSG00000116428.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039623.13	312	336	408	228	276	256	340	281	393	205	281	369
ENSMUSG00000086058.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031770.16	5013	4312	3802	1303	1585	1255	1984	1625	1648	1701	1989	2231
ENSMUSG00000104486.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000105704.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043587.15	57	65	94	137	176	182	102	84	122	61	112	132
ENSMUSG00000114974.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075334.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096546.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109069.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085822.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054477.16	0	0	0	0	0	0	1	1	0	0	0	0
ENSMUSG00000026237.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052305.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026743.16	298	334	290	367	406	447	405	289	379	202	322	297
ENSMUSG00000089187.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112471.1	0	0	3	2	2	1	5	3	3	1	4	1
ENSMUSG00000094043.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113809.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083439.1	3	3	0	1	0	0	5	0	0	1	1	2
ENSMUSG00000099675.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081502.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108833.1	7	2	3	3	4	5	2	7	4	0	1	1
ENSMUSG00000101867.1	11	5	11	11	5	15	14	11	15	9	7	14
ENSMUSG00000117054.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071497.4	10	9	16	24	23	17	20	12	10	6	13	10
ENSMUSG00000110088.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000088951.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003402.14	1317	1408	1368	1786	2163	2183	2090	1656	2222	1123	1746	1854
ENSMUSG00000065922.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081985.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093927.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104513.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053980.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116938.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104996.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022280.9	321	275	297	258	300	302	494	383	492	167	248	255
ENSMUSG00000084631.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026109.14	2	2	1	1	3	1	1	1	1	0	3	1
ENSMUSG00000039242.10	162	173	167	196	187	220	193	156	217	80	142	168
ENSMUSG00000030385.4	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000102010.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111280.1	1	0	0	0	2	0	0	0	0	0	0	1
ENSMUSG00000112618.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089214.1	0	1	0	1	1	0	3	1	1	2	2	1
ENSMUSG00000071350.12	95	93	104	134	125	148	248	165	238	60	97	95
ENSMUSG00000029279.15	14	11	7	10	11	14	61	49	31	9	8	7
ENSMUSG00000082248.1	0	0	0	0	1	1	1	0	0	0	4	2
ENSMUSG00000109579.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047959.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107642.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077272.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100676.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089697.1	0	0	0	1	1	0	0	0	0	0	0	0
ENSMUSG00000037351.9	1222	1411	1411	1861	2127	2330	1721	1330	1849	804	1353	1453
ENSMUSG00000099702.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080794.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087760.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022427.4	1056	1124	832	1713	1875	1504	1390	1133	1271	507	715	740
ENSMUSG00000110115.1	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000105259.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055944.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115747.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050705.15	217	196	233	256	292	271	221	220	337	97	193	223
